Date,SOILT_O1_2cm,SOILT_O2_2cm,SOILT_S1_2cm,SOILT_S2_2cm,SOILT_2cm_gf,SOILT_O1_12cm,SOILT_O2_12cm,SOILT_S1_12cm,SOILT_S2_12cm,SOILT_12cm_gf,SOILT_O1_22cm,SOILT_O2_22cm,SOILT_S1_22cm,SOILT_S2_22cm,SOILT_22cm_gf,SOILT_O1_37cm,SOILT_O2_37cm,SOILT_S1_37cm,SOILT_S2_37cm,SOILT_37cm_gf,SOILT_O1_52cm,SOILT_O2_52cm,SOILT_S1_52cm,SOILT_S2_52cm,SOILT_52cm_gf,SWC_O1_2cm,SWC_O2_2cm,SWC_S1_2cm,SWC_S2_2cm,SWC_2cm_gf,SWC_O1_12cm,SWC_O2_12cm,SWC_S1_12cm,SWC_S2_12cm,SWC_12cm_gf,SWC_O1_22cm,SWC_O2_22cm,SWC_S1_22cm,SWC_S2_22cm,SWC_22cm_gf,SWC_O1_37cm,SWC_O2_37cm,SWC_S1_37cm,SWC_S2_37cm,SWC_37cm_gf,SWC_O1_52cm,SWC_O2_52cm,SWC_S1_52cm,SWC_S2_52cm,SWC_52cm_gf
04/15/2017,22.24709625,21.4241197916667,18.914090625,20.46703875,20.7630863541667,20.6417547916667,20.0922275,19.8810839583333,18.8595395833333,19.8686514583333,19.696606875,19.1316779166667,18.98027875,18.3057852083333,19.0285871875,18.4172458333333,18.2303879166667,18.1986195833333,17.651004375,18.1243144270833,17.6502758333333,17.024819375,17.4283214583333,17.1497320833333,17.3132871875,0.0885967680674016,0.096732541585984,0.0268806480463153,0.12953325001762,0.0855235085926121,0.130143954279549,0.131146802375954,0.145030284404651,NaN,0.135335129813186,0.124221675680836,0.127154018088739,0.119015867535688,0.108812583021812,0.119817250198025,0.128374817633892,0.119527171935491,0.117433935188282,NaN,0.121795308815822,0.115337232267451,0.161562743546607,0.126852196925906,0.120329676131616,0.131037102619439
04/16/2017,22.3360197916667,21.3598975,18.8441985416667,20.3492985416667,20.72235359375,20.799719375,20.1496622916667,19.9472308333333,18.83097625,19.9318971875,19.9323775,19.3203970833333,19.048185625,18.4670479166667,19.19200203125,18.7163916666667,18.5027125,18.4380841666667,17.8760508333333,18.3833097916667,17.9639416666667,17.3386160416667,17.7185658333333,17.4332339583333,17.613589375,0.0863109620865752,0.0939432137080038,0.0260404042714969,0.126160329079434,0.0831137272863774,0.129137606119574,0.129829907544118,0.142976571766241,NaN,0.133981361809978,0.122915794549104,0.125662419203239,0.117985557198967,0.107714768059364,0.118569634752669,0.126609668274814,0.117844116405934,0.1164361307249,NaN,0.120296638468549,0.113898409270869,0.159604477965353,0.125799074832976,0.118878490597688,0.129545113166721
04/17/2017,22.78813625,21.86080875,19.3406233333333,20.9691108333333,21.2396697916667,21.0761483333333,20.428578125,20.340480625,19.2789410416667,20.28103703125,20.1684625,19.5237495833333,19.3104029166667,18.7229364583333,19.4313878645833,18.9519820833333,18.7162110416667,18.6565316666667,18.1214585416667,18.6115458333333,18.216491875,17.5905954166667,17.9495895833333,17.6835216666667,17.8600496354167,0.0841303223527054,0.0911473014721632,0.0253174218155634,0.12269851775001,0.0808233908476106,0.128248804401471,0.128577792614045,0.141036783790615,NaN,0.132621126935377,0.121712183996614,0.124228389079877,0.116944423228036,0.106794383604742,0.117419844977317,0.124858032627608,0.116210855134881,0.115499299755541,NaN,0.11885606250601,0.112458195143656,0.15751075505071,0.124678563931852,0.11748787500904,0.128033847283815
04/18/2017,22.713649375,21.82183125,19.9274258333333,21.4038302083333,21.4666841666667,21.228040625,20.5885835416667,20.6063447916667,19.74021375,20.5407956770833,20.3971054166667,19.796364375,19.77940375,19.0924708333333,19.76633609375,19.2456641666667,19.016095,19.0008202083333,18.4823683333333,18.9362369270833,18.4658045833333,17.89167,18.2449827083333,17.9850302083333,18.146871875,0.0819422146585835,0.0885834360746982,0.0245872616546737,0.119574227068616,0.0786717848641428,0.127368862607252,0.12735783165637,0.139187815286048,NaN,0.131304836516557,0.120496644823153,0.122948027807683,0.116045884952575,0.105930020307211,0.116355144472656,0.123189426485176,0.114687958162838,0.114537972721885,NaN,0.117471785789966,0.11113503772775,0.155458114879687,0.123538427824289,0.116161421616126,0.126573250511963
04/19/2017,23.360068125,22.7454789583333,20.0750633333333,21.9881075,22.0421794791667,21.5462614583333,21.1806085416667,21.0237670833333,20.09927875,20.9624789583333,20.6147502083333,20.1419033333333,20.0290489583333,19.3809347916667,20.0416593229167,19.417320625,19.2283910416667,19.248989375,18.7270147916667,19.1554289583333,18.65890875,18.1084727083333,18.50786875,18.23751375,18.3781909895833,0.0797498965153717,0.0861597855712905,0.0239268771957781,0.116963852704185,0.0767001029966563,0.126509488728279,0.126153958440218,0.136986685679997,NaN,0.129883377616165,0.119275173101211,0.121733319910592,0.115192139399509,0.105190195553792,0.115347706991276,0.121666586777912,0.113212146962832,0.113486947205225,NaN,0.116121893648656,0.109761073212705,0.153314891505658,0.122531639458051,0.114825841871408,0.125108361511955
04/20/2017,23.1017785416667,22.079625625,19.785756875,20.6986875,21.4164621354167,21.6554547916667,21.0348302083333,20.46822,19.7855397916667,20.7360111979167,20.8560285416667,20.3141954166667,19.986740625,19.5023416666667,20.1648265625,19.6998897916667,19.519135,19.4359797916667,18.94494875,19.3999883333333,18.9045452083333,18.384566875,18.734605625,18.4825875,18.6265763020833,0.0777038059353795,0.0840030095928485,0.0238626051579819,0.115166756599046,0.0751840443213139,0.125694193657564,0.125027105725957,0.134763258474261,NaN,0.128494852619261,0.118269489490722,0.120577032331842,0.11438159852219,0.104426386534867,0.114413626719905,0.12026162313359,0.111837269441363,0.112597918310502,NaN,0.114898936961818,0.10844907054597,0.151496898547001,0.121581508436786,0.113709989147888,0.123809366669411
04/21/2017,23.4312395833333,22.611179375,20.0451758333333,21.8205833333333,21.97704453125,21.7313639583333,21.2088420833333,21.001195,20.0266779166667,20.9920197395833,20.9065020833333,20.3579829166667,20.0708547916667,19.5614652083333,20.22420125,19.7922085416667,19.57744375,19.508231875,19.033231875,19.4777790104167,19.0607872916667,18.5247335416667,18.8794,18.63545125,18.7750930208333,0.0758778292347373,0.0819348354598222,0.0233474389471773,0.11251190200936,0.0734180014127742,0.124934010904392,0.123845639421223,0.132686860619738,NaN,0.127155503648451,0.11727398429571,0.119533544824508,0.113532971537588,0.103854606986272,0.113548776911019,0.11903051904217,0.110518707708841,0.111820211409393,NaN,0.113789812720135,0.107143826712245,0.149697665868272,0.120621730955846,0.112593699523503,0.122514230764967
04/22/2017,22.7797302083333,21.802495,19.3271010416667,19.33913125,20.812114375,21.547615,20.8473466666667,20.2805504166667,19.469335625,20.5362119270833,20.9265708333333,20.2835172916667,19.8012358333333,19.5114558333333,20.1306949479167,19.8965695833333,19.661010625,19.55380875,19.1032458333333,19.5536586979167,19.1987710416667,18.6445122916667,18.9592389583333,18.7398897916667,18.8856030208333,0.0743668258130767,0.0802650671239377,0.0237640411991132,0.11228575890768,0.0726704232609519,0.124209133137183,0.122862050223385,0.130862948526094,NaN,0.125978043962221,0.116553312220825,0.118657183584779,0.112844011546043,0.103232858489628,0.112821841460319,0.118054192824771,0.109443444643447,0.111019039239393,NaN,0.112838892235871,0.105997877316303,0.148301985907854,0.119808306865134,0.111823907585044,0.121483019418584
04/23/2017,22.6910725,21.1898908333333,19.6670447916667,19.5932985416667,20.7853266666667,21.3776175,20.3607208333333,20.2455985416667,19.2994875,20.32085609375,20.7766295833333,19.985088125,19.753904375,19.22906375,19.9361714583333,19.8695016666667,19.5309177083333,19.4405579166667,18.9827372916667,19.4559286458333,19.26454,18.6536877083333,18.987044375,18.726930625,18.9080506770833,0.0732277826384427,0.0790001602084244,0.0237273740963958,0.110423982023515,0.0715948247416945,0.12350419653979,0.121922130890587,0.129066844766733,NaN,0.124831057399037,0.115919518509164,0.117841685782448,0.112177868480223,0.102604496614093,0.112135892346482,0.117187907825077,0.108451436901048,0.110111720322137,NaN,0.111917021682754,0.104887829032588,0.147112819440993,0.118997791171886,0.111036205868207,0.120508661378418
04/24/2017,23.431100625,22.0646864583333,20.4806910416667,22.346593125,22.0807678125,21.668285,20.7771666666667,21.4824564583333,20.5878995833333,21.1289519270833,20.90744,20.1179252083333,20.2282810416667,19.564085,20.2044328125,19.92155375,19.5081022916667,19.5981808333333,19.0895922916667,19.5293572916667,19.3150452083333,18.6498320833333,19.0712910416667,18.7523020833333,18.9471176041667,0.0718758936900618,0.0778309423892733,0.0230773109778263,0.107937211411228,0.0696993401148752,0.122775514822175,0.120948242880601,0.127338169596768,NaN,0.12366264517615,0.115216257234133,0.117125454367834,0.111525351437511,0.1023202727874,0.111613783866004,0.116314340914418,0.107494442212196,0.109342920163165,NaN,0.111156871537693,0.103834923865112,0.145692041300653,0.118109467812765,0.110278077322254,0.119145727818745
04/25/2017,19.937528125,18.60466875,18.6691360416667,17.500545625,18.6779696354167,20.5205658333333,19.3343291666667,19.5494466666667,18.8924158333333,19.574189375,20.537044375,19.6904772916667,19.7023983333333,19.4870158333333,19.8542339583333,19.945084375,19.5632435416667,19.7278204166667,19.2459285416667,19.62051921875,19.3893579166667,18.760763125,19.1553645833333,18.8616539583333,19.0417848958333,0.0713997230339018,0.077168840307355,0.0243893722938907,0.109430781199054,0.0706138156644685,0.121696079023377,0.119930147651335,0.125949033313093,NaN,0.122489082620861,0.114795970504173,0.116364101586094,0.111089260698356,0.101643422088639,0.110970263418925,0.11543137450263,0.106634772042749,0.10884112494911,NaN,0.110302836434629,0.102932594750446,0.144718142769626,0.117319519132664,0.109886106142982,0.118713638923254
04/26/2017,19.7155885416667,18.7362640416667,17.0094333333333,17.73870325,18.2999972916667,18.772205,17.9482120833333,18.4007291666667,17.419210625,18.13508921875,18.8765320833333,18.05346875,17.7891389583333,17.9815016666667,18.1751603645833,18.9024966666667,18.3588170833333,18.6620891666667,18.2507033333333,18.5435265625,18.9853054166667,18.1637091666667,18.6544379166667,18.3923008333333,18.5489383333333,0.0717106875238225,0.0774991200035227,0.0269367774481997,0.108507679687454,0.0707061244227788,0.121169813898299,0.118997895475607,0.124259039746451,NaN,0.121465685905481,0.114170489412529,0.115592544270196,0.110311035302821,0.100925985795133,0.110323066735959,0.114957939258736,0.105755292865611,0.108189026529163,NaN,0.109743842619587,0.102035585633535,0.143951615208927,0.116665859145837,0.109220281369334,0.117636966659874
04/27/2017,21.709881875,20.91552625,18.7216108333333,20.2103722916667,20.3893478125,20.074791875,19.6291014583333,19.4974097916667,18.8349754166667,19.5090696354167,19.6159583333333,18.9974147916667,18.654593125,18.446114375,18.92852015625,18.9222779166667,18.6098772916667,18.6370177083333,18.245531875,18.6036761979167,18.7375864583333,18.0339329166667,18.3895475,18.135401875,18.3241171875,0.0712811959690386,0.0770877486723114,0.0249136265949062,0.108046880353595,0.0698884013005844,0.120952854224238,0.118384591681176,0.123760499265117,NaN,0.121020807185595,0.113653470987974,0.115284435384929,0.109904346215726,0.100902515771485,0.110007752659371,0.114295415571038,0.105152230847405,0.107196573458386,NaN,0.108998284729682,0.101348810140101,0.142828382461157,0.115776788820068,0.108568152219401,0.116801642890869
04/28/2017,16.7853570833333,14.8771141458333,15.5067185416667,11.9137374583333,14.7707318072917,18.5832089583333,16.9514458333333,16.7819395833333,16.013544375,17.0825346875,19.1138547916667,18.1533360416667,17.6766879166667,17.9620570833333,18.2264839583333,18.9739564583333,18.5656983333333,18.6186145833333,18.2100577083333,18.5920817708333,18.7552660416667,18.0904914583333,18.4036747916667,18.1425072916667,18.3479848958333,0.0714879889744589,0.0769473239296865,0.0363916333336743,0.113076345512318,0.0744758229375343,0.119999205540633,0.117692109509003,0.122545532994768,NaN,0.120078949348135,0.113390983993765,0.114431040242465,0.109664138253154,0.100214753098321,0.109425228896926,0.113610650318777,0.104491679565176,0.106727852223382,NaN,0.108276727369111,0.100771837399528,0.142018583610147,0.115194497156887,0.108319595595278,0.11657612844046
04/29/2017,11.1792158541667,9.65355816666666,9.61764935416667,6.14075727083333,9.14779516145833,14.2692095833333,12.1740614166667,10.938929875,10.2637542708333,11.9114887864583,16.0134389583333,14.6436289583333,13.26559875,14.7651077083333,14.67194359375,17.463019375,16.4855691666667,16.6661825,16.39969875,16.7536174479167,18.088325,17.1558570833333,17.4594841666667,17.240355,17.4860053125,0.0849452505358806,0.110296459877346,0.0998746345949016,0.154767438710728,0.112470945929714,0.118878963813439,0.117184664030919,0.149775723659171,NaN,0.128613117167843,0.113091642430363,0.113164497382391,0.10884452479556,0.0987988823540817,0.108474886740599,0.11323434453898,0.103685377117552,0.106377862439281,NaN,0.107765861365271,0.100225874360138,0.141356435943796,0.114798759535111,0.107758082617362,0.116034788114102
04/30/2017,15.0307059791667,14.3752292916667,11.8211696041667,10.7990989583333,13.0065509583333,14.5972702083333,13.9671646666667,12.4615290833333,11.5801562708333,13.1515300572917,15.09520375,14.2547570833333,12.9728354166667,13.6513564583333,13.9935381770833,15.996943125,15.1126002083333,15.0307814583333,14.8760327083333,15.254089375,16.9786560416667,15.9040960416667,16.1601304166667,15.9003614583333,16.2358109895833,0.0965819811713633,0.137547216586545,0.0850199300595007,0.177714372033754,0.124215874962791,0.119133552636082,0.117845546422345,0.187825294910921,NaN,0.14160146465645,0.112601135833471,0.113015543623609,0.108259547591444,0.0988286512781568,0.10817621958167,0.112899510972031,0.103270507830449,0.105727469533005,NaN,0.107299162778495,0.0995811929224502,0.140607106656374,0.114023854309457,0.107018504128895,0.115307664504294
05/01/2017,19.2260719791667,18.6881226458333,15.8847913333333,15.9100927291667,17.427269671875,17.5407995833333,17.5323525,16.2844058333333,15.2432130833333,16.65019275,16.9076270833333,16.433501875,15.7441114583333,15.3434127083333,16.10716328125,16.4790027083333,15.9510954166667,15.7158891666667,15.39231,15.8845743229167,16.7044158333333,15.8450264583333,16.0386435416667,15.713124375,16.0753025520833,0.104790385728085,0.137264850986461,0.0697025681924492,0.193252688898252,0.125722042155027,0.119849921275938,0.119621280683408,0.193650169109751,NaN,0.14384419626312,0.112378757984303,0.113536342340189,0.108560616623367,0.0997543994488667,0.108548567936021,0.112585922533851,0.103280173549829,0.105293157290997,NaN,0.107053097250383,0.0992068408671112,0.139905496056733,0.113429946686297,0.106746048558094,0.114826774523778
05/02/2017,22.2384204166667,21.750481875,19.0621539583333,19.156521875,20.55189453125,20.544345625,20.635651875,19.48989625,18.3697604166667,19.7599135416667,19.223733125,19.0275183333333,18.6904889583333,17.69806,18.6599501041667,17.9002391666667,17.6399108333333,17.40239,16.910885,17.46335625,17.2637525,16.664406875,16.8981133333333,16.5105054166667,16.83419453125,0.110090778548483,0.133226750381686,0.0612409669705897,0.192478358316297,0.123471164689032,0.120506967007132,0.121313887697074,0.189917029745621,NaN,0.143423146522193,0.112167122973751,0.113952456704079,0.109133787246882,0.100489216985892,0.109007280596257,0.11259760684851,0.103565251718676,0.105144060283021,NaN,0.107214393336904,0.0990418232821104,0.139642030516472,0.11306551838211,0.106834864011174,0.114319880466298
05/03/2017,22.665033125,22.0384947916667,19.560758125,19.43653875,20.9252061979167,21.6813370833333,21.3603320833333,20.09519625,18.875163125,20.5030071354167,20.4919229166667,20.1788822916667,19.7790366666667,18.895189375,19.8362578125,19.11237125,18.8485902083333,18.6870658333333,18.1038827083333,18.6879775,18.1038741666667,17.6107529166667,17.8889925,17.4731877083333,17.7692018229167,0.110420468955207,0.128404966337162,0.0538798617399341,0.188676281600974,0.120345394658319,0.120609253755792,0.121867335604619,0.184595440420128,NaN,0.14235734326018,0.111966934748248,0.113843189323391,0.109335312920724,0.100673016262592,0.108954613313739,0.112416572809109,0.103428807885639,0.10496613832469,NaN,0.10693717300648,0.0986602545717895,0.139575216978114,0.112723214133863,0.106879336530072,0.11445950555346
05/04/2017,23.092654375,22.3362670833333,19.8345410416667,19.890131875,21.28839859375,22.0498164583333,21.5461133333333,20.3873535416667,19.2448347916667,20.80702953125,20.9636304166667,20.48042375,20.0701864583333,19.2233433333333,20.1843959895833,19.7222777083333,19.3118629166667,19.2449304166667,18.5883222916667,19.2168483333333,18.7190016666667,18.1637089583333,18.509596875,18.0623354166667,18.3636607291667,0.108700913901108,0.123937672727362,0.0477543041470822,0.181550513737686,0.114549100776656,0.120906230762691,0.121958514295026,0.179021556183464,NaN,0.139816493133046,0.111825303241956,0.113655362147949,0.109311519119565,0.100412710168755,0.108863026159907,0.112128630151561,0.10325405742697,0.104739935657468,NaN,0.106820068698485,0.0982415563147344,0.139574579363207,0.112371871177006,0.106822283850368,0.113916271882951
05/05/2017,24.737471875,23.91896875,21.7418360416667,22.3521233333333,23.1876,23.213545,22.828900625,21.8551897916667,20.8053260416667,22.1757403645833,21.8637358333333,21.4545802083333,21.4294722916667,20.0972633333333,21.2112629166667,20.39566625,20.0205570833333,19.9985052083333,19.2619527083333,19.9191703125,19.247384375,18.71502,19.1204008333333,18.6147925,18.9243994270833,0.106266548016868,0.120311866987179,0.0409857710531775,0.172986398345853,0.110137646100769,0.121208920864992,0.121789305924581,0.173767015889325,NaN,0.138921747559633,0.111544574956884,0.113628570287398,0.109246043713403,0.100417891231624,0.108709270047327,0.111975859811736,0.10314247237782,0.104407793390734,NaN,0.106508708526763,0.0978023523226847,0.139432126242414,0.11189965674752,0.10663047134431,0.113941151664232
